,nickname,region,rank,rank_rr,rank_rating,level,match,playtime_hours,damage_round,kill_death_ratio,headshot_rate,winrate,win,kast,damage_roun,kills,death,assist,acs,kad_ratio,kill_round_ratio,first_blood,flawless_round,aces,round_win,agent1,agent1_hours,matches1,win_rate1,k/d1,adr1,acs1,average_ddealt_round1,best_map1,map1_wr,agent2,agent2_hours,matches2,win_rate2,k/d2,adr2,acs2,average_ddealt_round2,best_map2,map2_wr,agent3,agent3_hours,matches3,win_rate3,k/d3,adr3,acs3,average_ddealt_round3,best_map3,map3_wr,role1,win_rate1.1,win_lose1,kda_rate1,kda1,role2,win_rate2.1,win_lose2,kda_rate2,kda2,role3,win_rate3.1,win_lose3,kda_rate3,kda3,role4,win_rate4,win_lose4,kda_rate4,kda4,weapon_name1,weapon_type1,head_rate1,body_rate1,legs_rate1,kills1,weapon_name2,weapon_type2,head_rate2,body_rate2,legs_rate2,kills2,weapon_name3,weapon_type3,head_rate3,body_rate3,legs_rate3,kills3,map_name1,win_rate1.2,win_lose1.1,map_name2,win_rate2.2,win_lose2.1,map_name3,win_rate3.2,win_lose3.1,map_name4,win_rate4.1,win_lose4.1,map_name5,win_rate5,win_lose5,map_name6,win_rate6,win_lose6,map_name7,win_rate7,win_lose7
27,caioba#530ye,br,Immortal 1,18.0,2208.0,408.0,71.0,38.0,156.9,1.13,32.0,54.9,39.0,73.8,15.0,1246.0,1107.0,368.0,237.8,1.46,0.8,183.0,45.0,2.0,52.3,Jett,14.0,28.0,46.4,1.13,162.8,243.9,19.0,Abyss,60.0,Clove,4.9,9.0,55.6,1.1,158.9,258.8,3.0,Lotus,50.0,Omen,4.1,8.0,50.0,1.17,156.3,232.1,13.0,Split,50.0,Duelist,45.5,15.17,1.35,569 / 506 / 114,Controller,61.9,13.8,1.66,369 / 327 / 173,Sentinel,75.0,6.1,1.33,145 / 129 / 27,Initiator,55.6,5.4,1.5,163 / 145 / 54,Vandal,Assault Rifles,47.0,50.0,3.0,834.0,Sheriff,Sidearms,46.0,52.0,2.0,84.0,Ghost,Sidearms,44.0,54.0,1.0,69.0,Pearl,66.7,6.2,Abyss,66.7,8.4,Split,60.0,6.4,Fracture,54.5,6.4,Haven,50.0,4.4,Bind,46.2,6.7,Lotus,37.5,3.5
28,isart#killa,br,Immortal 3,233.0,428.0,234.0,138.0,78.0,148.4,1.06,27.6,52.9,73.0,70.9,7.0,2331.0,2204.0,613.0,225.7,1.34,0.8,383.0,105.0,6.0,51.3,Jett,30.0,53.0,56.6,1.1,150.3,230.0,10.0,Haven,73.0,Raze,19.0,34.0,47.1,0.96,144.4,216.3,0.0,Lotus,53.0,Neon,8.8,16.0,68.8,1.13,159.6,250.9,14.0,Fracture,64.0,Initiator,38.5,5.8,1.48,206 / 199 / 88,Duelist,56.1,64.5,1.32,"1,956 / 1,818 / 443",Controller,50.0,4.3,1.39,124 / 135 / 64,Sentinel,0.0,0.3,1.21,45 / 52 / 18,Vandal,Assault Rifles,39.0,57.0,4.0,1238.0,Ghost,Sidearms,57.0,43.0,0.0,170.0,Sheriff,Sidearms,47.0,51.0,1.0,153.0,Pearl,75.0,12.4,Haven,68.4,13.6,Lotus,57.7,15.11,Fracture,52.9,9.8,Bind,45.5,10.11,Abyss,45.5,10.12,Split,25.0,4.12
29,ziny final d net#171,br,Immortal 2,106.0,996.0,398.0,109.0,64.0,153.0,1.37,22.7,65.1,71.0,77.1,37.0,1869.0,1361.0,596.0,230.8,1.81,0.8,143.0,90.0,4.0,53.0,Cypher,13.0,24.0,58.3,1.41,151.2,227.6,40.0,Haven,75.0,Raze,6.9,12.0,91.7,1.65,163.9,251.7,58.0,Split,100.0,Tejo,6.6,11.0,72.7,1.38,142.2,212.1,36.0,Fracture,100.0,Sentinel,61.1,22.14,1.71,572 / 421 / 150,Duelist,62.1,18.11,1.69,522 / 388 / 132,Controller,63.2,12.7,2.04,351 / 242 / 143,Initiator,76.0,19.6,1.92,424 / 310 / 171,Vandal,Assault Rifles,32.0,62.0,5.0,924.0,Phantom,Assault Rifles,31.0,65.0,5.0,316.0,Ghost,Sidearms,38.0,56.0,6.0,112.0,Haven,81.2,13.3,Fracture,75.0,12.4,Bind,73.3,11.4,Split,73.3,11.4,Lotus,66.7,12.6,Abyss,50.0,7.7,Pearl,33.3,5.1
30,EttoreRC#ERC,br,Immortal 2,112.0,941.0,452.0,71.0,40.0,130.1,1.03,22.5,56.3,40.0,74.0,7.0,1011.0,979.0,405.0,191.0,1.45,0.7,66.0,53.0,1.0,53.1,Tejo,28.0,48.0,60.4,1.04,127.6,186.2,7.0,Abyss,86.0,Deadlock,3.4,7.0,71.4,1.1,133.7,198.9,24.0,Lotus,100.0,Astra,1.2,2.0,50.0,0.85,120.9,183.6,11.0,Pearl,50.0,Initiator,58.5,31.21,1.42,741 / 731 / 294,Sentinel,54.5,6.5,1.65,164 / 133 / 55,Controller,40.0,2.3,1.37,75 / 83 / 39,Duelist,50.0,1.1,1.5,31 / 32 / 17,Vandal,Assault Rifles,35.0,60.0,5.0,484.0,Phantom,Assault Rifles,30.0,64.0,6.0,93.0,Sheriff,Sidearms,55.0,44.0,1.0,69.0,Fracture,90.0,9.1,Abyss,70.0,7.2,Bind,58.3,7.5,Lotus,55.6,5.4,Pearl,41.7,5.7,Split,40.0,4.6,Haven,37.5,3.5
31,P I N A S#7777,br,Immortal 1,51.0,1593.0,270.0,282.0,159.0,152.3,1.15,30.1,51.8,146.0,72.4,17.0,4950.0,4296.0,1343.0,234.0,1.46,0.8,698.0,223.0,13.0,50.7,Jett,39.0,72.0,52.8,1.22,158.6,249.4,22.0,Split,60.0,Raze,30.0,52.0,53.8,1.35,178.1,271.0,44.0,Bind,53.0,Tejo,29.0,50.0,48.0,1.05,134.5,201.4,6.0,Fracture,55.0,Controller,72.7,8.3,1.44,177 / 174 / 74,Duelist,52.7,79.69,1.47,"2,883 / 2,331 / 552",Initiator,49.4,40.4,1.47,"1,224 / 1,183 / 512",Sentinel,47.5,19.2,1.43,666 / 608 / 205,Vandal,Assault Rifles,45.0,51.0,4.0,2427.0,Sheriff,Sidearms,57.0,41.0,2.0,537.0,Operator,Sniper Rifles,10.0,88.0,1.0,409.0,Lotus,63.2,24.14,Split,59.5,25.16,Bind,56.4,22.16,Haven,50.0,21.2,Fracture,47.2,17.18,Abyss,45.5,20.24,Pearl,41.5,17.24
32,lfsツ#imund,br,Immortal 1,74.0,1284.0,431.0,73.0,39.0,151.3,1.01,32.9,41.1,30.0,66.6,3.0,1235.0,1228.0,229.0,229.7,1.19,0.8,229.0,42.0,2.0,47.8,Jett,21.0,41.0,46.3,1.07,159.8,243.6,11.0,Fracture,71.0,Killjoy,5.3,10.0,40.0,0.86,137.0,197.9,8.0,Pearl,33.0,Iso,3.8,7.0,71.4,1.11,156.5,238.1,12.0,Abyss,100.0,Duelist,44.6,25.3,1.22,978 / 933 / 164,Sentinel,28.6,4.1,1.06,203 / 228 / 39,Controller,33.3,1.2,1.19,54 / 67 / 26,,,,,,Vandal,Assault Rifles,44.0,53.0,3.0,839.0,Sheriff,Sidearms,56.0,44.0,1.0,147.0,Ghost,Sidearms,58.0,39.0,3.0,73.0,Split,55.6,5.4,Lotus,54.5,6.5,Pearl,50.0,5.5,Fracture,46.2,6.7,Haven,44.4,4.5,Abyss,20.0,2.8,Bind,18.2,2.8
33,HEAT#77777,br,Immortal 1,1.0,,382.0,209.0,120.0,138.2,1.03,27.3,55.0,115.0,72.0,0.0,3264.0,3159.0,1128.0,208.4,1.39,0.7,422.0,182.0,7.0,51.7,Tejo,36.0,63.0,65.1,1.03,135.3,200.3,2.0,Pearl,82.0,Iso,31.0,55.0,54.5,1.13,156.9,237.5,14.0,Lotus,75.0,Deadlock,18.0,33.0,63.6,1.07,130.8,194.8,2.0,Split,100.0,Sentinel,62.9,22.11,1.37,522 / 493 / 152,Duelist,54.4,37.3,1.36,"1,168 / 1,083 / 302",Controller,33.3,3.6,1.43,138 / 134 / 53,Initiator,54.6,53.44,1.42,"1,436 / 1,449 / 621",Vandal,Assault Rifles,43.0,54.0,3.0,2071.0,Classic,Sidearms,35.0,63.0,2.0,335.0,Spectre,SMGs,27.0,69.0,4.0,185.0,Pearl,77.4,24.7,Fracture,67.7,21.1,Split,55.2,16.13,Bind,51.7,15.14,Lotus,51.7,15.13,Haven,43.3,13.16,Abyss,36.7,11.18
0,에이스#0207,kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,강호동#012,kr,Immortal 1,21.0,1385.0,410.0,132.0,71.0,144.9,1.08,29.2,52.3,69.0,72.9,8.0,2114.0,1960.0,696.0,218.4,1.43,0.8,190.0,103.0,1.0,50.1,Clove,17.0,31.0,67.7,1.16,162.6,248.8,10.0,Lotus,100.0,Tejo,14.0,26.0,38.5,1.01,135.6,202.1,4.0,Fracture,63.0,Sova,11.0,21.0,52.4,1.12,142.2,211.7,14.0,Abyss,55.0,Controller,66.7,24.11,1.66,664 / 578 / 293,Sentinel,42.9,12.16,1.25,428 / 404 / 78,Duelist,66.7,4.2,1.41,90 / 82 / 26,Initiator,46.8,29.33,1.37,932 / 896 / 299,Vandal,Assault Rifles,42.0,53.0,4.0,1035.0,Phantom,Assault Rifles,38.0,58.0,4.0,488.0,Ghost,Sidearms,43.0,57.0,0.0,124.0,Lotus,77.8,14.4,Split,56.2,9.6,Fracture,52.6,10.9,Bind,52.4,11.1,Haven,50.0,9.9,Abyss,42.9,9.12,Pearl,36.8,7.12
2,장칼국수#1111,kr,Immortal 1,1.0,,419.0,129.0,72.0,139.5,1.06,21.0,58.1,75.0,72.7,3.0,2038.0,1921.0,592.0,215.3,1.37,0.8,283.0,107.0,4.0,52.2,Tejo,16.0,30.0,56.7,1.07,136.3,200.4,10.0,Bind,88.0,Neon,14.0,25.0,68.0,1.03,134.0,223.2,12.0,Haven,78.0,Chamber,12.0,22.0,59.1,1.09,140.1,215.3,6.0,Fracture,75.0,Initiator,61.8,21.12,1.53,484 / 442 / 191,Duelist,63.0,34.19,1.31,860 / 824 / 222,Controller,44.4,4.5,1.34,152 / 160 / 63,Sentinel,50.0,16.16,1.33,542 / 495 / 116,Vandal,Assault Rifles,38.0,58.0,4.0,871.0,Phantom,Assault Rifles,36.0,58.0,6.0,193.0,Ghost,Sidearms,38.0,60.0,2.0,117.0,Haven,65.0,13.6,Pearl,63.2,12.7,Lotus,61.1,11.7,Abyss,61.1,11.7,Fracture,57.1,12.9,Split,50.0,8.7,Bind,47.1,8.9
3,카리나윈터나띠진아#4대미녀,kr,Ascendant 3,3.0,,244.0,213.0,117.0,150.7,1.02,28.1,52.6,112.0,70.3,3.0,3525.0,3448.0,1196.0,229.5,1.37,0.8,462.0,147.0,13.0,50.7,Reyna,29.0,55.0,54.5,1.17,170.9,260.3,20.0,Fracture,73.0,Clove,12.0,23.0,52.2,0.89,153.4,230.7,16.0,Split,60.0,Astra,12.0,23.0,56.5,1.07,143.9,221.4,11.0,Pearl,60.0,Controller,52.8,38.33,1.4,"1,129 / 1,175 / 516",Sentinel,67.7,21.1,1.36,512 / 485 / 147,Initiator,39.5,15.21,1.35,575 / 623 / 268,Duelist,52.8,38.32,1.35,"1,309 / 1,165 / 265",Vandal,Assault Rifles,40.0,55.0,5.0,2371.0,Sheriff,Sidearms,56.0,42.0,2.0,290.0,Ghost,Sidearms,51.0,46.0,3.0,222.0,Fracture,58.8,20.13,Pearl,58.6,17.12,Abyss,56.2,18.14,Lotus,53.6,15.13,Split,51.7,15.12,Bind,44.8,13.16,Haven,43.8,14.16
4,화러케이#연막의왕,kr,Immortal 1,1.0,,139.0,78.0,42.0,138.6,0.96,32.5,47.4,37.0,71.1,4.0,1193.0,1244.0,511.0,213.9,1.37,0.7,150.0,55.0,2.0,49.3,Clove,9.9,20.0,35.0,1.0,155.7,241.7,0.0,Abyss,50.0,Brimstone,8.0,14.0,57.1,0.91,132.8,204.2,5.0,Bind,60.0,Reyna,6.5,12.0,25.0,1.02,143.7,226.1,9.0,Pearl,67.0,Controller,50.0,22.22,1.48,665 / 703 / 372,Sentinel,50.0,5.5,1.26,164 / 159 / 37,Initiator,63.6,7.3,1.22,154 / 172 / 55,Duelist,23.1,3.1,1.22,210 / 210 / 47,Vandal,Assault Rifles,44.0,52.0,4.0,652.0,Phantom,Assault Rifles,40.0,55.0,6.0,196.0,Sheriff,Sidearms,60.0,37.0,3.0,116.0,Pearl,58.3,7.5,Haven,55.6,5.4,Fracture,50.0,6.6,Bind,50.0,5.4,Abyss,50.0,6.6,Lotus,41.7,5.7,Split,27.3,3.8
5,ALEKSANDAR#0811,kr,Immortal 1,71.0,752.0,556.0,196.0,110.0,133.9,0.94,28.6,52.0,102.0,71.2,4.0,2906.0,3106.0,1154.0,198.9,1.31,0.7,276.0,169.0,2.0,50.3,Clove,41.0,71.0,52.1,0.92,143.7,215.0,9.0,Split,69.0,Killjoy,14.0,27.0,48.1,0.99,137.0,197.1,10.0,Haven,67.0,Cypher,12.0,23.0,52.2,0.92,121.0,181.0,8.0,Split,50.0,Initiator,52.1,25.22,1.34,634 / 688 / 285,Duelist,52.9,9.7,1.31,292 / 275 / 69,Sentinel,51.0,26.25,1.18,711 / 750 / 172,Controller,52.5,42.36,1.36,"1,269 / 1,393 / 628",Vandal,Assault Rifles,42.0,55.0,3.0,1783.0,Phantom,Assault Rifles,37.0,56.0,7.0,281.0,Sheriff,Sidearms,55.0,44.0,1.0,261.0,Split,62.5,20.11,Fracture,62.1,18.11,Bind,57.7,15.9,Haven,54.2,13.11,Abyss,52.0,13.12,Lotus,43.8,14.18,Pearl,32.1,9.18
6,Adora Alan#6728,kr,Radiant,217.0,147.0,178.0,39.0,21.0,133.4,1.09,35.0,71.8,28.0,73.6,12.0,595.0,545.0,233.0,201.4,1.52,0.7,57.0,36.0,3.0,56.3,Tejo,4.4,8.0,75.0,0.9,114.3,174.1,7.0,Pearl,100.0,Sova,3.6,6.0,83.3,1.27,146.7,216.9,29.0,Abyss,100.0,Fade,2.5,4.0,50.0,0.97,141.3,213.8,4.0,Lotus,33.0,Initiator,77.3,17.5,1.53,328 / 317 / 156,Duelist,33.3,2.4,1.02,79 / 90 / 13,Controller,60.0,3.1,1.8,92 / 76 / 45,Sentinel,100.0,6.0,1.85,96 / 62 / 19,Vandal,Assault Rifles,47.0,50.0,3.0,277.0,Phantom,Assault Rifles,54.0,42.0,5.0,101.0,Ghost,Sidearms,58.0,40.0,2.0,67.0,Abyss,100.0,7.0,Fracture,83.3,5.1,Split,83.3,5.1,Pearl,75.0,3.0,Lotus,50.0,3.3,Bind,50.0,3.3,Haven,50.0,2.2
7,선도부장#6102,kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,와따멜론#3704,kr,Immortal 2,90.0,609.0,498.0,150.0,82.0,151.9,1.05,26.1,54.7,82.0,72.2,4.0,2599.0,2475.0,775.0,232.9,1.36,0.8,302.0,110.0,9.0,52.3,Clove,38.0,72.0,59.7,1.03,153.5,240.8,5.0,Fracture,79.0,Jett,34.0,61.0,50.8,1.09,154.0,231.4,15.0,Haven,73.0,Raze,5.4,9.0,55.6,1.06,149.4,220.9,15.0,Fracture,100.0,Duelist,52.0,39.36,1.27,"1,303 / 1,198 / 222",Controller,59.7,43.28,1.47,"1,259 / 1,227 / 544",Sentinel,0.0,0.2,0.87,23 / 31 / 4,Initiator,0.0,0.1,1.0,14 / 19 / 5,Vandal,Assault Rifles,37.0,59.0,4.0,1666.0,Sheriff,Sidearms,51.0,48.0,1.0,197.0,Phantom,Assault Rifles,32.0,64.0,4.0,134.0,Split,71.4,15.6,Fracture,66.7,16.8,Haven,61.9,13.8,Lotus,54.5,12.9,Bind,52.9,9.8,Abyss,40.9,9.13,Pearl,34.8,8.15
9,장 규 진#11111,kr,Immortal 1,13.0,1594.0,412.0,99.0,54.0,144.5,0.98,30.4,54.5,54.0,70.7,1.0,1555.0,1581.0,492.0,217.2,1.29,0.7,252.0,71.0,0.0,50.7,Jett,18.0,33.0,63.6,1.07,149.1,225.5,9.0,Pearl,100.0,Clove,9.4,16.0,68.8,0.9,151.8,227.9,6.0,Haven,80.0,Tejo,6.8,14.0,42.9,0.91,135.3,193.8,3.0,Bind,67.0,Duelist,55.6,30.24,1.26,904 / 866 / 186,Controller,70.6,12.5,1.42,290 / 316 / 159,Initiator,40.0,8.12,1.28,257 / 285 / 109,Sentinel,50.0,4.4,1.25,104 / 114 / 38,Vandal,Assault Rifles,44.0,52.0,4.0,843.0,Sheriff,Sidearms,62.0,36.0,2.0,145.0,Ghost,Sidearms,52.0,48.0,0.0,118.0,Bind,64.3,9.5,Pearl,60.0,9.6,Lotus,57.1,8.6,Abyss,53.8,7.6,Haven,52.9,9.8,Fracture,50.0,7.7,Split,41.7,5.7
10,님이캐리해줘#add,kr,Immortal 1,22.0,1367.0,135.0,120.0,69.0,135.9,0.97,22.8,55.0,66.0,71.9,5.0,1817.0,1881.0,703.0,205.8,1.34,0.7,284.0,101.0,3.0,51.1,Tejo,12.0,22.0,45.5,0.92,124.1,185.8,8.0,Lotus,33.0,Clove,10.0,17.0,64.7,0.92,145.4,226.2,14.0,Haven,100.0,Jett,9.7,17.0,58.8,1.12,153.3,237.4,11.0,Split,100.0,Duelist,55.0,22.17,1.32,653 / 622 / 168,Sentinel,42.9,6.7,1.27,202 / 225 / 84,Initiator,57.8,26.19,1.34,620 / 661 / 264,Controller,57.1,12.9,1.42,342 / 373 / 187,Vandal,Assault Rifles,37.0,59.0,4.0,1019.0,Sheriff,Sidearms,48.0,47.0,5.0,144.0,Phantom,Assault Rifles,31.0,63.0,6.0,118.0,Haven,72.2,13.4,Abyss,70.6,12.5,Fracture,57.1,8.6,Bind,56.2,9.7,Pearl,52.9,9.8,Split,50.0,8.7,Lotus,31.8,7.15
11,갓상민#앙기모띠,kr,Immortal 1,13.0,1579.0,348.0,53.0,28.0,173.1,1.26,32.2,52.8,28.0,74.2,28.0,1001.0,797.0,177.0,261.1,1.48,0.9,147.0,37.0,1.0,51.7,Jett,6.2,11.0,54.5,1.24,171.5,266.5,29.0,Fracture,100.0,Phoenix,6.1,10.0,70.0,1.21,169.8,257.4,8.0,Haven,100.0,Chamber,3.8,8.0,37.5,1.29,177.9,274.7,27.0,Lotus,40.0,Controller,100.0,4.0,1.71,74 / 58 / 25,Sentinel,45.5,5.6,1.5,200 / 153 / 29,Duelist,56.7,17.11,1.47,596 / 473 / 97,Initiator,25.0,2.6,1.39,131 / 113 / 26,Vandal,Assault Rifles,44.0,54.0,2.0,663.0,Sheriff,Sidearms,67.0,30.0,3.0,78.0,Ghost,Sidearms,49.0,48.0,2.0,55.0,Abyss,71.4,5.2,Pearl,66.7,6.2,Split,50.0,4.4,Fracture,50.0,4.3,Bind,50.0,3.3,Haven,42.9,3.4,Lotus,37.5,3.5
12,저 지#쇼티 버키,kr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,あの頃ケロロ#kero,kr,Immortal 1,10.0,1785.0,452.0,124.0,67.0,149.4,1.03,35.0,58.1,72.0,72.6,5.0,2070.0,2004.0,701.0,225.7,1.38,0.8,248.0,95.0,4.0,51.4,Clove,26.0,49.0,49.0,0.97,156.3,238.3,1.0,Split,50.0,Killjoy,12.0,22.0,63.6,1.08,147.7,217.4,17.0,Fracture,86.0,Astra,10.0,19.0,47.4,1.01,139.9,209.6,1.0,Pearl,50.0,Duelist,73.7,14.4,1.47,362 / 300 / 78,Sentinel,64.5,20.11,1.28,478 / 445 / 90,Controller,48.5,33.35,1.41,"1,148 / 1,168 / 496",Initiator,83.3,5.1,1.31,82 / 91 / 37,Vandal,Assault Rifles,49.0,48.0,2.0,1247.0,Phantom,Assault Rifles,43.0,52.0,5.0,325.0,Sheriff,Sidearms,55.0,43.0,2.0,179.0,Abyss,70.6,12.5,Lotus,68.8,11.5,Fracture,68.4,13.6,Pearl,64.7,11.5,Split,47.4,9.1,Bind,44.4,8.1,Haven,44.4,8.1
14,젤리송이#초코맛,kr,Immortal 1,1.0,,185.0,113.0,63.0,160.5,1.06,34.6,53.1,60.0,73.2,15.0,2015.0,1900.0,670.0,239.4,1.41,0.8,279.0,73.0,2.0,51.1,Clove,15.0,26.0,50.0,1.07,178.3,273.9,11.0,Pearl,100.0,Cypher,15.0,26.0,61.5,1.17,160.7,240.1,24.0,Split,75.0,Omen,5.9,11.0,36.4,1.17,166.3,248.9,29.0,Lotus,100.0,Duelist,45.5,5.6,1.0,168 / 204 / 37,Initiator,44.4,8.1,1.24,259 / 288 / 99,Controller,42.5,17.23,1.55,792 / 734 / 344,Sentinel,68.2,30.13,1.46,796 / 674 / 190,Vandal,Assault Rifles,46.0,51.0,3.0,1045.0,Phantom,Assault Rifles,46.0,49.0,5.0,396.0,Ghost,Sidearms,46.0,53.0,1.0,140.0,Pearl,70.6,12.5,Lotus,61.1,11.7,Bind,57.1,8.6,Fracture,56.2,9.7,Split,52.9,9.8,Abyss,41.2,7.9,Haven,28.6,4.1
15,클래식우클너프기원1일차#언제너프함,kr,Immortal 1,29.0,1260.0,106.0,34.0,18.0,179.2,1.34,26.7,61.8,21.0,77.8,36.0,718.0,535.0,194.0,278.8,1.7,1.0,74.0,29.0,0.0,51.2,Jett,4.3,8.0,62.5,1.35,184.9,292.4,41.0,Fracture,50.0,Clove,4.4,8.0,75.0,1.33,186.7,297.0,27.0,Pearl,100.0,Cypher,1.8,3.0,100.0,1.87,189.3,288.3,65.0,Abyss,100.0,Duelist,57.1,8.6,1.58,304 / 225 / 52,Sentinel,60.0,3.2,1.82,107 / 66 / 13,Controller,66.7,6.3,1.83,203 / 154 / 79,Initiator,66.7,4.2,1.71,104 / 90 / 50,Vandal,Assault Rifles,35.0,59.0,6.0,352.0,Phantom,Assault Rifles,37.0,60.0,4.0,125.0,Sheriff,Sidearms,49.0,46.0,5.0,68.0,Abyss,100.0,4.0,Bind,80.0,4.1,Fracture,71.4,5.2,Pearl,60.0,3.2,Lotus,50.0,3.3,Split,33.3,1.2,Haven,25.0,1.3
0,u know#zzz,latam,Radiant,225.0,299.0,254.0,256.0,134.0,143.6,0.9,21.4,47.7,122.0,71.7,12.0,3956.0,4379.0,1453.0,217.3,1.24,0.7,636.0,169.0,4.0,49.4,Jett,58.0,111.0,38.7,0.86,137.4,206.0,16.0,Pearl,50.0,Clove,39.0,79.0,55.7,0.93,153.0,234.3,13.0,Lotus,50.0,Raze,17.0,32.0,62.5,1.03,157.6,240.8,8.0,Bind,69.0,Duelist,44.8,73.89,1.15,"2,507 / 2,799 / 698",Sentinel,50.0,4.4,1.02,99 / 122 / 26,Controller,55.7,44.34,1.45,"1,275 / 1,364 / 699",Initiator,16.7,1.5,1.12,75 / 94 / 30,Vandal,Assault Rifles,36.0,60.0,4.0,2053.0,Stinger,SMGs,19.0,72.0,9.0,383.0,Ghost,Sidearms,34.0,63.0,3.0,313.0,Bind,57.5,23.17,Haven,53.3,16.14,Pearl,51.4,19.18,Split,50.0,17.17,Lotus,47.9,23.25,Fracture,38.2,13.21,Abyss,33.3,11.2
0,딸 피#개딸피,kr,Immortal 1,28.0,1272.0,281.0,47.0,26.0,151.3,1.03,32.5,55.3,26.0,74.8,9.0,767.0,742.0,268.0,224.7,1.39,0.8,97.0,37.0,0.0,50.2,Clove,7.7,13.0,69.2,0.88,153.4,223.2,4.0,Abyss,100.0,Astra,3.1,6.0,66.7,1.04,135.9,201.4,9.0,Split,67.0,Jett,2.6,5.0,40.0,0.98,154.2,238.3,4.0,Fracture,50.0,Duelist,42.9,3.4,1.37,123 / 111 / 29,Controller,68.4,13.5,1.31,303 / 330 / 128,Sentinel,45.5,5.5,1.37,172 / 156 / 41,Initiator,50.0,5.5,1.65,169 / 145 / 70,Vandal,Assault Rifles,50.0,47.0,3.0,280.0,Phantom,Assault Rifles,43.0,54.0,3.0,255.0,Ghost,Sidearms,51.0,49.0,1.0,69.0,Abyss,71.4,5.2,Bind,66.7,4.2,Pearl,66.7,4.2,Haven,62.5,5.3,Lotus,50.0,3.3,Split,42.9,3.3,Fracture,28.6,2.4
1,모지리#silly,kr,Immortal 1,77.0,716.0,138.0,95.0,54.0,136.9,1.01,21.7,61.1,58.0,73.3,8.0,1397.0,1385.0,606.0,203.3,1.45,0.7,142.0,82.0,1.0,53.6,Sova,26.0,46.0,65.2,1.09,135.9,198.4,17.0,Haven,67.0,Tejo,6.4,11.0,63.6,1.11,149.7,219.0,21.0,Fracture,100.0,Fade,6.1,11.0,45.5,0.84,130.1,189.6,7.0,Lotus,50.0,Duelist,83.3,5.1,1.46,105 / 93 / 31,Initiator,59.5,47.29,1.45,"1,148 / 1,136 / 499",Controller,80.0,4.1,1.75,76 / 75 / 55,Sentinel,40.0,2.3,1.1,68 / 81 / 21,Vandal,Assault Rifles,29.0,67.0,4.0,561.0,Guardian,Assault Rifles,42.0,55.0,3.0,215.0,Phantom,Assault Rifles,34.0,61.0,5.0,182.0,Lotus,78.6,11.3,Haven,66.7,12.6,Bind,63.6,7.4,Pearl,61.5,8.5,Fracture,61.5,8.5,Abyss,61.5,8.2,Split,30.8,4.9
2,Gear 2#KLP,kr,Immortal 1,11.0,1643.0,510.0,154.0,86.0,131.0,0.96,29.5,49.4,76.0,69.5,5.0,2301.0,2400.0,778.0,198.6,1.28,0.7,287.0,110.0,1.0,49.4,Cypher,11.0,21.0,42.9,0.92,116.2,176.2,8.0,Bind,56.0,Raze,8.9,16.0,50.0,0.95,140.9,208.4,3.0,Split,43.0,Clove,7.9,15.0,46.7,0.82,132.9,202.9,28.0,Bind,100.0,Initiator,57.6,19.14,1.55,504 / 479 / 237,Duelist,48.9,23.24,1.18,740 / 781 / 178,Sentinel,48.8,20.2,1.17,583 / 609 / 132,Controller,42.4,14.19,1.33,474 / 531 / 231,Vandal,Assault Rifles,50.0,46.0,4.0,1220.0,Sheriff,Sidearms,63.0,36.0,2.0,216.0,Ghost,Sidearms,49.0,49.0,1.0,151.0,Bind,59.1,13.9,Haven,58.8,10.7,Lotus,56.0,14.11,Split,52.2,12.11,Fracture,44.8,13.16,Pearl,42.1,8.11,Abyss,31.6,6.12
3,승빈이를 위한 저격 계정#5642,kr,Immortal 1,26.0,1308.0,72.0,115.0,63.0,152.9,1.2,23.1,53.0,61.0,73.1,17.0,1987.0,1656.0,493.0,234.0,1.5,0.8,262.0,95.0,1.0,51.4,Tejo,18.0,32.0,59.4,1.17,148.5,219.5,20.0,Fracture,80.0,Chamber,13.0,26.0,61.5,1.33,156.2,239.0,28.0,Lotus,71.0,Jett,13.0,24.0,50.0,1.22,160.1,251.7,22.0,Abyss,86.0,Sentinel,54.5,18.15,1.5,555 / 435 / 98,Duelist,51.4,19.16,1.44,700 / 572 / 123,Initiator,57.9,22.15,1.58,622 / 535 / 223,Controller,28.6,2.5,1.39,110 / 114 / 49,Vandal,Assault Rifles,32.0,62.0,6.0,867.0,Phantom,Assault Rifles,35.0,60.0,5.0,338.0,Operator,Sniper Rifles,8.0,92.0,0.0,111.0,Abyss,68.8,11.5,Fracture,61.1,11.6,Split,56.2,9.6,Haven,53.3,8.7,Pearl,52.6,10.9,Lotus,50.0,8.8,Bind,26.7,4.1
