,nickname,region,rank,rank_rr,rank_rating,level,match,playtime_hours,damage_round,kill_death_ratio,headshot_rate,winrate,win,kast,damage_roun,kills,death,assist,acs,kad_ratio,kill_round_ratio,first_blood,flawless_round,aces,round_win,agent1,agent1_hours,matches1,win_rate1,k/d1,adr1,acs1,average_ddealt_round1,best_map1,map1_wr,agent2,agent2_hours,matches2,win_rate2,k/d2,adr2,acs2,average_ddealt_round2,best_map2,map2_wr,agent3,agent3_hours,matches3,win_rate3,k/d3,adr3,acs3,average_ddealt_round3,best_map3,map3_wr,role1,win_rate1.1,win_lose1,kda_rate1,kda1,role2,win_rate2.1,win_lose2,kda_rate2,kda2,role3,win_rate3.1,win_lose3,kda_rate3,kda3,role4,win_rate4,win_lose4,kda_rate4,kda4,weapon_name1,weapon_type1,head_rate1,body_rate1,legs_rate1,kills1,weapon_name2,weapon_type2,head_rate2,body_rate2,legs_rate2,kills2,weapon_name3,weapon_type3,head_rate3,body_rate3,legs_rate3,kills3,map_name1,win_rate1.2,win_lose1.1,map_name2,win_rate2.2,win_lose2.1,map_name3,win_rate3.2,win_lose3.1,map_name4,win_rate4.1,win_lose4.1,map_name5,win_rate5,win_lose5,map_name6,win_rate6,win_lose6,map_name7,win_rate7,win_lose7
32,Toqui#Kaito,br,Immortal 2,147.0,729.0,762.0,136.0,77.0,142.8,1.07,22.9,61.0,83.0,73.5,8.0,2194.0,2048.0,904.0,220.9,1.51,0.8,320.0,127.0,7.0,53.0,Jett,25.0,44.0,63.6,1.17,149.9,234.9,17.0,Lotus,78.0,Clove,14.0,25.0,72.0,0.98,147.8,226.3,2.0,Split,86.0,Omen,8.6,17.0,70.6,1.1,123.8,204.2,5.0,Haven,89.0,Duelist,59.7,37.24,1.41,"1,072 / 936 / 251",Controller,65.1,41.21,1.62,954 / 949 / 588,Initiator,25.0,1.3,1.38,56 / 63 / 31,Sentinel,57.1,4.3,1.46,112 / 100 / 34,Vandal,Assault Rifles,32.0,64.0,4.0,1101.0,Sheriff,Sidearms,36.0,62.0,2.0,209.0,Phantom,Assault Rifles,25.0,70.0,5.0,200.0,Haven,72.7,16.6,Lotus,71.4,15.6,Split,60.0,12.7,Abyss,58.8,10.6,Fracture,54.5,12.1,Pearl,53.3,8.7,Bind,52.6,10.9
33,KodaFoca#Foca,br,Immortal 1,94.0,1098.0,609.0,85.0,48.0,141.8,1.15,35.6,40.0,34.0,74.5,17.0,1358.0,1185.0,503.0,209.4,1.57,0.8,103.0,68.0,1.0,48.7,Skye,6.7,11.0,45.5,1.17,125.1,189.1,10.0,Split,33.0,Cypher,5.4,10.0,40.0,1.33,146.9,219.3,24.0,Haven,40.0,Sova,4.8,9.0,33.3,1.09,143.4,198.6,22.0,Abyss,33.0,Initiator,43.9,18.23,1.59,609 / 548 / 265,Controller,17.6,3.11,1.72,285 / 256 / 155,Duelist,41.7,5.7,1.35,205 / 179 / 37,Sentinel,53.3,8.7,1.51,259 / 202 / 46,Vandal,Assault Rifles,47.0,50.0,3.0,871.0,Sheriff,Sidearms,70.0,29.0,2.0,171.0,Ghost,Sidearms,55.0,45.0,0.0,128.0,Bind,70.0,7.3,Pearl,50.0,5.4,Lotus,45.5,5.6,Fracture,42.9,6.7,Haven,35.7,5.9,Abyss,33.3,4.8,Split,14.3,2.11
34,syr#무효의,br,Immortal 2,118.0,901.0,615.0,99.0,57.0,145.0,1.04,28.3,57.6,57.0,70.5,10.0,1644.0,1578.0,524.0,215.7,1.37,0.8,189.0,86.0,4.0,51.4,Clove,10.0,19.0,68.4,0.97,147.1,221.2,2.0,Lotus,86.0,Jett,8.5,15.0,53.3,1.02,152.0,220.2,18.0,Pearl,80.0,Killjoy,8.3,14.0,50.0,1.11,152.6,219.9,23.0,Haven,40.0,Duelist,54.2,13.11,1.17,384 / 397 / 82,Sentinel,51.6,16.12,1.27,529 / 498 / 101,Controller,57.6,19.12,1.59,544 / 523 / 288,Initiator,81.8,9.2,1.5,187 / 160 / 53,Vandal,Assault Rifles,39.0,58.0,2.0,1169.0,Sheriff,Sidearms,46.0,53.0,1.0,129.0,Ghost,Sidearms,46.0,53.0,1.0,69.0,Lotus,80.0,12.2,Pearl,75.0,12.4,Split,56.2,9.5,Haven,54.5,6.5,Bind,45.5,5.5,Fracture,44.4,8.9,Abyss,41.7,5.7
35,Periizin#1234,br,Ascendant 3,3.0,,476.0,202.0,115.0,135.0,1.05,24.2,49.0,99.0,71.8,7.0,3003.0,2853.0,965.0,202.3,1.39,0.7,361.0,164.0,4.0,50.8,Cypher,25.0,46.0,47.8,1.07,134.8,199.7,10.0,Haven,60.0,Raze,19.0,32.0,40.6,1.06,150.7,229.3,11.0,Split,30.0,Viper,14.0,26.0,42.3,1.06,133.3,203.7,6.0,Lotus,45.0,Duelist,44.2,23.28,1.27,830 / 809 / 195,Controller,46.3,19.21,1.48,603 / 564 / 234,Initiator,58.8,20.13,1.57,497 / 444 / 199,Sentinel,49.3,37.38,1.36,"1,073 / 1,036 / 337",Vandal,Assault Rifles,33.0,62.0,4.0,1559.0,Phantom,Assault Rifles,34.0,61.0,5.0,389.0,Sheriff,Sidearms,40.0,59.0,2.0,247.0,Haven,62.1,18.1,Lotus,56.7,17.13,Pearl,53.6,15.12,Abyss,50.0,16.16,Bind,44.4,12.15,Fracture,41.4,12.16,Split,33.3,9.18
36,nw1#2007,br,Immortal 2,194.0,524.0,507.0,144.0,80.0,138.5,1.07,43.0,43.8,63.0,69.5,3.0,2349.0,2203.0,357.0,209.7,1.23,0.8,304.0,113.0,4.0,48.9,Killjoy,36.0,63.0,46.0,1.06,136.9,203.7,8.0,Haven,62.0,Jett,14.0,26.0,30.8,1.07,140.2,218.4,1.0,Bind,33.0,Deadlock,9.7,16.0,50.0,1.21,139.6,216.9,6.0,Abyss,70.0,Controller,55.0,11.9,1.34,316 / 293 / 76,Sentinel,46.9,38.41,1.22,"1,357 / 1,253 / 172",Duelist,31.4,11.23,1.2,591 / 552 / 74,Initiator,37.5,3.5,1.14,85 / 105 / 35,Vandal,Assault Rifles,58.0,40.0,2.0,1510.0,Sheriff,Sidearms,64.0,36.0,0.0,314.0,Ghost,Sidearms,58.0,41.0,2.0,197.0,Abyss,55.0,11.8,Bind,47.6,10.1,Haven,47.4,9.1,Pearl,44.4,8.1,Lotus,44.4,8.1,Fracture,40.0,10.14,Split,30.4,7.16
37,rsrz1n#SFC,br,Immortal 1,84.0,1184.0,522.0,82.0,47.0,137.9,1.09,25.9,57.3,47.0,74.6,10.0,1283.0,1176.0,369.0,205.5,1.4,0.7,130.0,77.0,0.0,52.7,Jett,8.7,15.0,46.7,1.17,152.0,230.8,22.0,Split,60.0,Killjoy,8.0,14.0,71.4,1.22,156.9,224.2,35.0,Haven,83.0,Cypher,6.9,12.0,83.3,1.16,133.3,195.0,14.0,Bind,100.0,Sentinel,64.1,25.14,1.38,626 / 560 / 147,Controller,44.4,4.5,1.52,127 / 130 / 71,Duelist,47.4,9.9,1.33,306 / 280 / 67,Initiator,60.0,9.6,1.5,224 / 206 / 84,Vandal,Assault Rifles,34.0,63.0,3.0,688.0,Phantom,Assault Rifles,32.0,63.0,5.0,140.0,Sheriff,Sidearms,37.0,59.0,4.0,129.0,Pearl,72.7,8.2,Abyss,69.2,9.4,Haven,60.0,9.6,Fracture,54.5,6.5,Bind,50.0,6.6,Split,45.5,5.6,Lotus,44.4,4.5
38,haitam999#srcfe,br,Immortal 2,194.0,522.0,258.0,37.0,20.0,158.5,1.13,33.9,67.6,25.0,74.5,19.0,664.0,589.0,217.0,239.0,1.5,0.8,93.0,33.0,4.0,54.2,Clove,2.4,5.0,100.0,1.05,161.7,250.6,5.0,Bind,100.0,Tejo,3.1,5.0,40.0,1.15,166.9,261.1,25.0,Fracture,100.0,Killjoy,2.2,4.0,100.0,1.27,176.6,244.6,52.0,Lotus,100.0,Duelist,75.0,3.1,1.36,82 / 69 / 12,Initiator,53.3,8.6,1.41,259 / 255 / 100,Controller,75.0,6.2,1.6,130 / 123 / 67,Sentinel,80.0,8.2,1.63,193 / 142 / 38,Vandal,Assault Rifles,47.0,51.0,3.0,418.0,Ghost,Sidearms,45.0,54.0,1.0,54.0,Guardian,Assault Rifles,53.0,45.0,2.0,48.0,Haven,100.0,3.0,Bind,85.7,6.1,Lotus,80.0,4.1,Split,75.0,3.1,Pearl,66.7,4.2,Fracture,62.5,5.3,Abyss,0.0,0.3
39,jow jow#trvs,br,Immortal 1,78.0,1249.0,380.0,107.0,58.0,165.7,1.17,36.5,54.2,58.0,71.3,19.0,2040.0,1750.0,436.0,252.8,1.41,0.9,333.0,74.0,7.0,52.3,Jett,13.0,25.0,60.0,1.17,170.6,259.6,25.0,Abyss,83.0,Reyna,12.0,23.0,56.5,1.28,179.1,270.6,30.0,Abyss,80.0,Iso,12.0,22.0,63.6,1.34,176.3,275.0,35.0,Fracture,100.0,Sentinel,40.0,4.6,1.15,136 / 144 / 29,Controller,45.5,5.6,1.43,208 / 206 / 86,Duelist,56.8,46.3,1.43,"1,625 / 1,332 / 285",Initiator,60.0,3.2,1.57,71 / 68 / 36,Vandal,Assault Rifles,48.0,50.0,2.0,1322.0,Sheriff,Sidearms,63.0,35.0,1.0,171.0,Ghost,Sidearms,49.0,51.0,0.0,152.0,Abyss,72.2,13.5,Fracture,66.7,10.5,Lotus,60.0,9.5,Split,52.6,10.8,Haven,50.0,7.7,Pearl,46.2,6.5,Bind,23.1,3.9
40,Ex1T#Ego,br,Immortal 1,74.0,1284.0,707.0,73.0,40.0,130.7,0.94,36.4,46.6,34.0,70.4,8.0,1100.0,1168.0,421.0,199.8,1.3,0.7,119.0,56.0,5.0,49.2,Killjoy,6.5,11.0,45.5,1.04,146.9,224.2,10.0,Haven,60.0,Sova,4.7,9.0,33.3,0.79,114.7,167.9,22.0,Abyss,40.0,Brimstone,4.0,8.0,37.5,0.97,133.8,209.9,7.0,Fracture,40.0,Initiator,50.0,13.12,1.39,373 / 403 / 187,Controller,40.0,8.12,1.48,300 / 307 / 154,Duelist,50.0,4.4,1.02,122 / 145 / 26,Sentinel,47.4,9.9,1.15,305 / 313 / 54,Vandal,Assault Rifles,56.0,41.0,2.0,762.0,Ghost,Sidearms,56.0,43.0,1.0,66.0,Sheriff,Sidearms,57.0,41.0,1.0,48.0,Split,61.5,8.4,Pearl,50.0,4.4,Abyss,46.2,6.7,Lotus,44.4,4.4,Bind,44.4,4.5,Fracture,40.0,4.6,Haven,36.4,4.7
41,vsk#old,br,Immortal 1,57.0,1503.0,517.0,170.0,94.0,141.1,1.01,21.8,51.2,87.0,69.5,4.0,2632.0,2610.0,845.0,214.8,1.33,0.7,376.0,136.0,3.0,50.3,Sova,42.0,76.0,55.3,1.02,140.5,211.0,7.0,Abyss,77.0,Jett,16.0,32.0,56.2,1.02,141.6,222.9,0.0,Abyss,67.0,Tejo,8.8,16.0,43.8,1.09,135.3,204.0,8.0,Fracture,55.0,Controller,66.7,2.1,1.09,39 / 53 / 19,Sentinel,44.4,8.1,1.2,284 / 273 / 44,Duelist,50.0,28.28,1.19,908 / 919 / 190,Initiator,52.7,49.41,1.46,"1,401 / 1,365 / 592",Vandal,Assault Rifles,38.0,56.0,6.0,1168.0,Odin,Heavy Weapons,11.0,75.0,14.0,241.0,Phantom,Assault Rifles,31.0,62.0,7.0,200.0,Abyss,76.9,20.6,Split,58.3,14.1,Pearl,50.0,12.1,Lotus,45.8,11.13,Fracture,44.0,11.14,Bind,41.7,10.13,Haven,39.1,9.14
42,Arise 爱#aim,br,Immortal 2,138.0,771.0,601.0,70.0,39.0,118.5,0.88,29.8,61.4,43.0,70.0,17.0,935.0,1057.0,368.0,176.7,1.23,0.6,105.0,66.0,2.0,51.8,Deadlock,8.2,14.0,64.3,1.12,126.0,194.3,4.0,Lotus,83.0,Clove,4.9,10.0,70.0,0.84,127.1,192.4,18.0,Bind,100.0,Cypher,5.6,10.0,70.0,0.88,108.5,154.1,10.0,Bind,50.0,Controller,64.7,11.6,1.27,213 / 264 / 121,Sentinel,65.5,19.9,1.28,431 / 434 / 124,Duelist,54.5,6.5,1.08,151 / 171 / 34,Initiator,53.8,7.6,1.22,140 / 188 / 89,Vandal,Assault Rifles,43.0,52.0,4.0,623.0,Sheriff,Sidearms,54.0,46.0,0.0,71.0,Ghost,Sidearms,32.0,61.0,7.0,51.0,Split,88.9,8.1,Abyss,70.0,7.3,Bind,60.0,6.4,Pearl,57.1,4.3,Fracture,54.5,6.4,Lotus,53.8,7.6,Haven,50.0,5.5
43,kotzen#fps,br,Immortal 2,189.0,545.0,489.0,110.0,59.0,130.4,0.97,28.5,51.8,57.0,73.0,0.0,1524.0,1569.0,708.0,194.6,1.42,0.7,163.0,81.0,1.0,51.6,Tejo,11.0,22.0,54.5,0.91,120.4,180.1,16.0,Fracture,75.0,Fade,10.0,21.0,38.1,0.98,133.3,199.7,5.0,Lotus,27.0,Omen,7.2,14.0,64.3,1.04,137.6,207.6,10.0,Abyss,67.0,Initiator,41.8,23.32,1.31,743 / 805 / 313,Sentinel,66.7,10.5,1.32,203 / 218 / 84,Duelist,25.0,1.3,1.05,48 / 62 / 17,Controller,63.9,23.12,1.7,530 / 484 / 294,Vandal,Assault Rifles,41.0,55.0,3.0,655.0,Phantom,Assault Rifles,43.0,54.0,4.0,324.0,Guardian,Assault Rifles,46.0,52.0,2.0,110.0,Split,64.7,11.6,Pearl,63.6,7.4,Fracture,63.2,12.7,Bind,58.8,10.7,Haven,41.2,7.1,Abyss,40.0,6.8,Lotus,28.6,4.1
44,dextah morgan#opium,br,Immortal 1,26.0,2050.0,190.0,74.0,40.0,133.1,0.9,33.3,51.4,38.0,68.6,14.0,1079.0,1195.0,310.0,198.2,1.16,0.7,142.0,49.0,0.0,50.3,Jett,8.4,15.0,73.3,0.99,135.5,206.4,6.0,Pearl,100.0,Raze,6.0,11.0,27.3,0.75,130.8,192.2,23.0,Split,25.0,Tejo,4.6,8.0,62.5,0.9,123.8,179.3,15.0,Fracture,100.0,Duelist,50.0,20.2,1.08,579 / 663 / 139,Controller,62.5,5.3,1.28,130 / 132 / 39,Initiator,53.3,8.7,1.25,218 / 238 / 80,Sentinel,45.5,5.6,1.26,152 / 162 / 52,Vandal,Assault Rifles,47.0,51.0,2.0,680.0,Sheriff,Sidearms,61.0,38.0,1.0,130.0,Phantom,Assault Rifles,41.0,56.0,3.0,86.0,Abyss,66.7,4.2,Fracture,66.7,8.4,Pearl,66.7,8.4,Bind,54.5,6.5,Lotus,50.0,5.5,Split,45.5,5.6,Haven,16.7,2.1
45,NSD zZimg#BR123,br,Immortal 2,102.0,1032.0,469.0,61.0,33.0,145.4,1.2,27.7,60.7,37.0,75.8,20.0,995.0,832.0,419.0,219.4,1.7,0.8,88.0,59.0,1.0,52.8,Astra,11.0,20.0,65.0,1.26,144.8,218.0,24.0,Pearl,83.0,Brimstone,4.9,9.0,66.7,1.11,144.8,225.0,20.0,Fracture,60.0,Clove,4.3,7.0,57.1,1.1,166.2,246.9,23.0,Lotus,60.0,Initiator,58.3,7.5,1.67,186 / 147 / 60,Controller,64.3,27.14,1.75,710 / 596 / 334,Sentinel,50.0,3.3,1.53,93 / 74 / 20,Duelist,0.0,0.1,0.73,6 / 15 / 5,Vandal,Assault Rifles,36.0,60.0,4.0,636.0,Ghost,Sidearms,48.0,52.0,1.0,101.0,Sheriff,Sidearms,42.0,57.0,1.0,100.0,Pearl,85.7,6.1,Lotus,70.0,7.2,Split,62.5,5.3,Bind,55.6,5.4,Haven,54.5,6.5,Abyss,50.0,3.3,Fracture,50.0,5.5
46,vaqueiroo#ttv,br,Immortal 2,102.0,1039.0,200.0,131.0,71.0,184.2,1.56,37.0,67.2,88.0,75.5,56.0,2703.0,1731.0,436.0,279.8,1.81,1.0,354.0,141.0,11.0,56.5,Jett,25.0,46.0,65.2,1.48,190.2,291.8,54.0,Lotus,80.0,Cypher,14.0,27.0,63.0,1.44,169.5,254.8,43.0,Haven,71.0,Deadlock,13.0,24.0,79.2,1.74,187.8,283.3,69.0,Abyss,86.0,Sentinel,69.4,43.18,1.9,"1,232 / 763 / 215",Duelist,62.1,36.21,1.67,"1,239 / 836 / 156",Initiator,71.4,5.2,2.43,144 / 75 / 38,Controller,100.0,4.0,2.02,88 / 57 / 27,Vandal,Assault Rifles,45.0,51.0,4.0,1737.0,Sheriff,Sidearms,53.0,45.0,2.0,304.0,Ghost,Sidearms,46.0,52.0,2.0,198.0,Split,72.2,13.4,Lotus,70.8,17.7,Abyss,70.0,14.6,Pearl,66.7,12.6,Bind,64.3,9.5,Haven,63.2,12.7,Fracture,61.1,11.6
47,ebobadilha#000,br,Ascendant 3,3.0,,236.0,176.0,97.0,143.9,1.0,25.3,48.3,85.0,72.2,4.0,2720.0,2711.0,1123.0,217.4,1.42,0.7,345.0,125.0,6.0,50.7,Clove,14.0,26.0,42.3,0.98,166.4,255.1,3.0,Bind,43.0,Jett,15.0,26.0,34.6,0.85,137.7,202.4,12.0,Pearl,60.0,Cypher,13.0,25.0,52.0,1.08,138.6,209.8,14.0,Abyss,63.0,Sentinel,55.2,16.13,1.41,431 / 407 / 143,Initiator,55.6,35.26,1.53,927 / 882 / 420,Controller,42.1,16.22,1.54,656 / 661 / 360,Duelist,39.1,18.27,1.19,706 / 761 / 200,Vandal,Assault Rifles,35.0,60.0,5.0,1637.0,Sheriff,Sidearms,57.0,40.0,3.0,241.0,Ghost,Sidearms,43.0,54.0,3.0,211.0,Split,60.0,15.1,Pearl,57.7,15.9,Lotus,50.0,11.11,Abyss,47.8,11.12,Fracture,43.5,10.13,Bind,43.3,13.17,Haven,37.0,10.16
48,Not sempai#3213,br,Immortal 1,85.0,1175.0,221.0,33.0,15.0,144.9,1.06,33.9,60.6,20.0,73.5,11.0,478.0,451.0,212.0,219.5,1.53,0.8,57.0,19.0,1.0,54.7,Clove,3.6,7.0,57.1,1.12,156.1,244.4,11.0,Abyss,67.0,Reyna,2.5,6.0,50.0,1.08,150.1,224.2,8.0,Haven,0.0,Fade,2.2,5.0,60.0,0.83,128.6,185.7,4.0,Pearl,67.0,Controller,57.1,4.3,1.55,123 / 110 / 47,Duelist,44.4,4.5,1.42,139 / 128 / 43,Initiator,70.6,12.5,1.59,216 / 213 / 122,,,,,,Vandal,Assault Rifles,47.0,49.0,4.0,345.0,Sheriff,Sidearms,66.0,34.0,0.0,44.0,Classic,Sidearms,39.0,59.0,2.0,24.0,Abyss,75.0,3.1,Fracture,71.4,5.2,Pearl,66.7,2.1,Split,66.7,4.2,Haven,60.0,3.2,Lotus,40.0,2.3,Bind,33.3,1.2
49,Kiomi#0714,br,Immortal 1,92.0,1115.0,219.0,104.0,57.0,131.1,0.97,31.3,51.0,53.0,72.3,1.0,1447.0,1499.0,678.0,194.8,1.42,0.7,149.0,66.0,1.0,50.9,Tejo,10.0,18.0,44.4,0.87,128.9,188.2,7.0,Bind,60.0,Cypher,6.0,11.0,63.6,1.07,132.0,197.7,6.0,Split,67.0,Breach,5.1,10.0,60.0,1.01,133.2,198.8,0.0,Lotus,100.0,Initiator,55.6,35.28,1.41,878 / 928 / 429,Controller,39.1,9.14,1.48,289 / 310 / 169,Sentinel,50.0,9.8,1.38,280 / 261 / 80,,,,,,Vandal,Assault Rifles,44.0,52.0,4.0,816.0,Bulldog,Assault Rifles,43.0,54.0,3.0,148.0,Sheriff,Sidearms,59.0,40.0,1.0,129.0,Lotus,75.0,9.3,Fracture,61.5,8.5,Split,50.0,8.8,Abyss,46.7,7.8,Bind,46.7,7.8,Haven,46.7,7.8,Pearl,38.9,7.1
0,sh1r1n#0420,br,Immortal 1,68.0,1348.0,70.0,43.0,24.0,153.1,1.16,28.3,48.8,21.0,73.7,17.0,756.0,651.0,208.0,230.7,1.48,0.8,79.0,31.0,2.0,51.2,Clove,4.2,8.0,50.0,1.14,163.3,247.1,10.0,Pearl,100.0,Sova,4.4,7.0,28.6,1.12,154.1,228.1,22.0,Abyss,50.0,Deadlock,3.3,6.0,50.0,1.24,156.7,245.7,17.0,Bind,67.0,Initiator,28.6,4.1,1.47,244 / 224 / 85,Sentinel,61.5,8.5,1.49,234 / 184 / 41,Controller,55.6,5.4,1.6,149 / 128 / 56,Duelist,57.1,4.3,1.35,129 / 115 / 26,Vandal,Assault Rifles,44.0,54.0,2.0,438.0,Ghost,Sidearms,34.0,64.0,3.0,66.0,Sheriff,Sidearms,49.0,49.0,3.0,54.0,Pearl,75.0,6.2,Haven,60.0,3.2,Fracture,60.0,3.2,Lotus,57.1,4.3,Abyss,50.0,2.2,Bind,42.9,3.4,Split,0.0,0.7
1,mantaayy#0031,br,Immortal 2,123.0,871.0,235.0,137.0,75.0,140.3,0.99,40.0,57.7,79.0,72.3,6.0,2218.0,2237.0,769.0,215.7,1.34,0.8,256.0,119.0,5.0,51.8,Clove,21.0,38.0,68.4,1.03,160.2,249.5,1.0,Bind,75.0,Omen,8.7,17.0,35.3,0.88,120.3,186.2,27.0,Haven,50.0,Fade,9.9,17.0,47.1,0.93,131.2,197.2,14.0,Pearl,47.0,Controller,56.7,38.27,1.37,"1,156 / 1,169 / 444",Initiator,61.0,25.16,1.4,623 / 619 / 245,Sentinel,58.8,10.6,1.13,251 / 261 / 43,Duelist,50.0,6.6,1.2,188 / 188 / 37,Vandal,Assault Rifles,55.0,43.0,2.0,1369.0,Phantom,Assault Rifles,48.0,50.0,2.0,226.0,Bulldog,Assault Rifles,52.0,46.0,2.0,219.0,Abyss,76.5,13.4,Bind,76.5,13.3,Split,65.0,13.7,Pearl,52.4,11.1,Fracture,52.2,12.1,Haven,50.0,9.9,Lotus,38.1,8.12
2,DgzN#beast,br,Immortal 1,94.0,1103.0,485.0,86.0,49.0,178.4,1.34,29.6,62.8,54.0,74.2,42.0,1726.0,1292.0,344.0,268.2,1.6,0.9,291.0,75.0,1.0,52.9,Jett,25.0,44.0,70.5,1.35,173.8,260.5,40.0,Fracture,75.0,Raze,10.0,20.0,45.0,1.24,176.0,259.9,36.0,Bind,50.0,Iso,9.6,16.0,75.0,1.44,194.2,291.8,58.0,Abyss,71.0,Duelist,64.3,54.28,1.61,"1,694 / 1,261 / 334",Sentinel,0.0,0.1,2.07,23 / 15 / 8,Initiator,0.0,0.1,0.69,9 / 16 / 2,,,,,,Vandal,Assault Rifles,45.0,51.0,3.0,794.0,Phantom,Assault Rifles,39.0,58.0,3.0,285.0,Sheriff,Sidearms,44.0,54.0,2.0,211.0,Haven,80.0,8.2,Fracture,76.9,10.3,Abyss,75.0,12.3,Bind,69.2,9.4,Split,50.0,5.5,Pearl,45.5,5.6,Lotus,38.5,5.7
3,tempest#bart,br,Immortal 1,1.0,,455.0,106.0,59.0,145.3,1.04,32.5,49.1,52.0,71.7,2.0,1752.0,1680.0,516.0,221.6,1.35,0.8,249.0,88.0,3.0,49.1,Tejo,11.0,20.0,60.0,1.09,144.1,219.6,8.0,Bind,100.0,Sova,5.4,10.0,30.0,0.91,131.8,187.3,2.0,Pearl,25.0,Reyna,5.2,9.0,44.4,1.06,154.6,236.8,0.0,Split,50.0,Initiator,36.6,15.25,1.29,618 / 651 / 221,Sentinel,61.9,13.8,1.31,311 / 292 / 72,Duelist,51.6,16.14,1.4,603 / 519 / 126,Controller,61.5,8.5,1.45,220 / 218 / 97,Vandal,Assault Rifles,48.0,49.0,3.0,1110.0,Sheriff,Sidearms,56.0,43.0,1.0,159.0,Phantom,Assault Rifles,38.0,60.0,2.0,103.0,Bind,76.9,10.3,Abyss,68.8,11.5,Fracture,53.3,8.6,Split,42.9,6.7,Pearl,37.5,6.1,Lotus,35.3,6.11,Haven,33.3,5.1
4,KiritoLif#000,br,Immortal 1,1.0,,404.0,156.0,86.0,139.2,0.97,24.0,48.7,76.0,69.9,2.0,2321.0,2398.0,888.0,209.8,1.34,0.7,309.0,100.0,4.0,49.9,Raze,30.0,55.0,47.3,0.94,143.1,216.0,5.0,Lotus,100.0,Skye,15.0,29.0,55.2,0.99,134.0,206.5,2.0,Split,67.0,Tejo,11.0,21.0,33.3,1.05,143.2,214.9,7.0,Lotus,60.0,Controller,46.2,6.7,1.62,247 / 224 / 117,Sentinel,60.0,6.4,1.23,130 / 139 / 41,Duelist,50.8,30.27,1.2,874 / 925 / 234,Initiator,45.9,34.38,1.41,"1,070 / 1,110 / 496",Vandal,Assault Rifles,40.0,56.0,4.0,1222.0,Phantom,Assault Rifles,42.0,53.0,5.0,274.0,Sheriff,Sidearms,43.0,54.0,3.0,170.0,Lotus,69.2,18.7,Split,64.0,16.9,Fracture,52.2,12.1,Abyss,45.5,10.12,Pearl,43.8,7.9,Bind,42.1,8.1,Haven,20.0,5.19
5,rnL socarebolano#ASDM,br,Immortal 1,99.0,1061.0,342.0,136.0,74.0,139.7,1.02,27.5,43.4,59.0,71.5,0.0,2119.0,2081.0,705.0,213.6,1.36,0.7,284.0,107.0,5.0,48.4,Sova,10.0,20.0,40.0,1.17,150.0,224.6,17.0,Haven,45.0,Raze,7.7,15.0,40.0,0.93,136.7,207.5,10.0,Fracture,50.0,Jett,7.6,13.0,46.2,1.18,166.5,263.3,19.0,Split,67.0,Duelist,41.0,16.23,1.22,622 / 620 / 136,Initiator,50.9,28.24,1.49,847 / 795 / 338,Controller,41.7,10.13,1.42,378 / 391 / 178,Sentinel,27.8,5.13,1.18,272 / 275 / 53,Vandal,Assault Rifles,40.0,55.0,4.0,1129.0,Sheriff,Sidearms,57.0,41.0,2.0,248.0,Phantom,Assault Rifles,32.0,62.0,6.0,136.0,Split,60.0,9.5,Pearl,59.1,13.8,Bind,44.4,8.1,Fracture,42.1,8.11,Haven,36.4,8.14,Lotus,36.4,8.13,Abyss,27.8,5.12
6,1111111111111111#vini,br,Immortal 1,88.0,1144.0,503.0,80.0,43.0,133.7,1.0,39.9,57.5,46.0,69.1,1.0,1185.0,1186.0,463.0,199.9,1.39,0.7,159.0,55.0,1.0,51.6,Astra,7.1,12.0,66.7,1.05,124.0,185.7,2.0,Pearl,83.0,Deadlock,4.4,8.0,75.0,1.01,126.2,195.6,8.0,Fracture,100.0,Cypher,3.2,6.0,50.0,0.72,102.6,146.4,25.0,Bind,50.0,Initiator,62.5,10.4,1.52,212 / 219 / 120,Sentinel,50.0,12.12,1.15,325 / 363 / 91,Duelist,64.7,11.6,1.69,314 / 229 / 73,Controller,56.5,13.1,1.37,334 / 375 / 179,Vandal,Assault Rifles,54.0,42.0,3.0,815.0,Sheriff,Sidearms,70.0,30.0,0.0,95.0,Ghost,Sidearms,54.0,43.0,3.0,76.0,Fracture,75.0,6.1,Pearl,66.7,10.5,Abyss,58.3,7.5,Bind,54.5,6.5,Split,50.0,7.7,Lotus,50.0,6.5,Haven,50.0,4.4
7,VITOR乡#18y,br,Immortal 2,113.0,934.0,368.0,55.0,30.0,130.6,0.95,26.0,49.1,27.0,71.4,0.0,780.0,821.0,347.0,194.4,1.37,0.7,83.0,54.0,1.0,49.8,Tejo,6.0,10.0,60.0,1.01,143.7,209.5,13.0,Lotus,67.0,Cypher,3.5,7.0,71.4,0.93,127.1,186.0,5.0,Pearl,100.0,Astra,4.1,6.0,33.3,1.23,143.3,216.6,26.0,Split,50.0,Sentinel,63.6,7.4,1.12,117 / 145 / 46,Controller,28.6,4.8,1.47,192 / 194 / 94,Duelist,25.0,2.6,1.0,114 / 136 / 22,Initiator,63.6,14.8,1.57,357 / 346 / 185,Vandal,Assault Rifles,37.0,59.0,4.0,485.0,Guardian,Assault Rifles,38.0,61.0,1.0,60.0,Sheriff,Sidearms,44.0,54.0,3.0,55.0,Bind,75.0,6.2,Abyss,66.7,4.2,Pearl,66.7,6.2,Haven,57.1,4.3,Split,44.4,4.4,Lotus,28.6,2.5,Fracture,11.1,1.8
